User ID,Route ID,Bike Region ID,Payment Plan,Start Hub,Start Area,Start Special Area,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Area,End Special Area,End Latitude,End Longitude,End Date,End Time,Member Type,Trip Type,Bike ID,Bike Name,Distance [Miles],Duration,Rental Access Path,Multiple Rental,Ride cost,Fees,Bonuses,Total cost
535532,6235566,,Bike Share Champions,VIRTUAL HUB - PITTMAN REC CENTER,Relay System,,33.7290283333333,-84.3984516666667,2018-04-08,12:36,VIRTUAL HUB - PITTMAN REC CENTER,Relay System,,33.7287416666667,-84.3987666666667,2018-04-08,16:00,User,,12708,2919,14.39,03:23:39,keypad_rfid_card,true,0,0,0,0
535532,6235542,,Bike Share Champions,VIRTUAL HUB - PITTMAN REC CENTER,Relay System,,33.7290583333333,-84.398735,2018-04-08,12:34,,Relay System,,33.7422783333333,-84.3977733333333,2018-04-08,12:56,User,,12359,1030,1.77,00:21:59,keypad_rfid_card,true,0,0,0,0
140988,6256138,,ABC Employees Monthly Plus Pass,,Relay System,,33.7295133333333,-84.41865,2018-04-09,19:47,VIRTUAL HUB - METROPOLITAN LIBRARY,Relay System,,33.718615,-84.407625,2018-04-09,19:59,User,,11790,2597,1.32,00:12:01,keypad,true,0,0,0,0
140988,6256133,,ABC Employees Monthly Plus Pass,,Relay System,,33.7296183333333,-84.4184766666667,2018-04-09,19:47,VIRTUAL HUB - METROPOLITAN LIBRARY,Relay System,,33.71859,-84.4076533333333,2018-04-09,19:58,User,,11744,2741,1.34,00:11:25,keypad,true,0,0,0,0
138406,6336882,,PAY AS YOU GO hidden,,Relay System,,33.73029,-84.4174383333333,2018-04-14,15:42,,Relay System,,33.7302683333333,-84.417435,2018-04-14,16:55,User,,12623,2871,7.58,01:13:20,mobile,false,0,0,0,0
281476,6371824,,,,Relay System,,33.7304033333333,-84.4173166666667,2018-04-17,08:57,WEST END STATION,Relay System,,33.73801,-84.417455,2018-04-17,09:14,Admin,,12623,2871,2.61,00:17:47,keypad_rfid_card,true,0,0,0,0
218726,6459134,,PAY AS YOU GO hidden,,Relay System,,33.7320266666667,-84.3454016666667,2018-04-21,17:36,,Relay System,,33.748215,-84.33685,2018-04-21,17:50,User,,15580,1304,2.1,00:14:05,keypad,false,0,0,0,0
602164,6198507,,,,Relay System,,33.733885,-84.415425,2018-04-05,13:30,,Relay System,,33.7374066666667,-84.4090466666667,2018-04-05,14:53,Admin,,13024,2961*,0.65,01:22:46,keypad_rfid_card,true,0,0,0,0
609283,6566657,,Bike Share Champions,,Relay System,,33.735675,-84.4156933333333,2018-04-27,14:51,MARTA - WEST END ,Relay System,,33.7369716666667,-84.413765,2018-04-27,14:57,User,,12542,2826,0.2,00:06:24,keypad,false,0,0,0,0
276632,6377348,,,,Relay System,,33.7356833333333,-84.37342,2018-04-17,13:47,GRANT PARK ,Relay System,,33.735735,-84.3734616666667,2018-04-17,13:48,Admin,,11778,2585,0,00:00:15,keypad,true,0,0,0,0
718239,6238125,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.735705,-84.3735733333334,2018-04-08,15:36,,Relay System,,33.769325,-84.3622416666667,2018-04-08,16:33,User,,12566,2845,5.8,00:56:53,keypad,false,0,0,0,0
750822,6321693,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357166666667,-84.373605,2018-04-13,17:17,VIRTUAL HUB - GLENWOOD PARK,Relay System,,33.7406,-84.3574133333333,2018-04-13,18:04,User,,11778,2585,2.24,00:46:48,mobile,false,0,0,0,0
326229,6150824,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357183333333,-84.3734466666667,2018-04-01,17:35,GRANT PARK ,Relay System,,33.7358783333333,-84.3735666666667,2018-04-01,18:04,User,,13020,2982,1.56,00:28:12,keypad,true,0,0,0,0
390965,6382871,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7357266666667,-84.373645,2018-04-17,20:03,,Relay System,,33.7421216666667,-84.3605716666667,2018-04-17,20:18,User,,11738,2739,1.48,00:15:46,keypad,false,0,0,0,0
735708,6212614,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735735,-84.3734,2018-04-06,14:46,KING OF POPS,Relay System,,33.763715,-84.3589316666667,2018-04-06,15:16,User,,13771,2991,2.73,00:30:24,keypad,true,0,0,0,0
727092,6270312,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7357433333333,-84.3735783333333,2018-04-10,16:41,CHEROKEE & WOODWARD,Relay System,,33.7456366666667,-84.373345,2018-04-10,16:49,User,,10842,2696,0.7,00:07:38,keypad,false,0,0,0,0
390965,6294647,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7357483333333,-84.37342,2018-04-12,06:56,SWEET AUBURN MARKET,Relay System,,33.7538,-84.3807816666667,2018-04-12,07:08,User,,11758,2566,1.7,00:12:06,keypad,false,0,0,0,0
535647,6620644,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357483333333,-84.3735733333334,2018-04-30,19:27,GRANT PARK ,Relay System,,33.7357583333333,-84.37359,2018-04-30,20:16,User,,15580,1304,3.23,00:49:06,keypad,true,0,0,0,0
764933,6599901,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.73576,-84.373535,2018-04-29,15:09,GRANT PARK ,Relay System,,33.7358683333333,-84.3735616666667,2018-04-29,16:04,User,,12472,2777,2.59,00:55:17,keypad,false,0,0,0,0
326229,6150596,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357666666667,-84.37361,2018-04-01,17:14,GRANT PARK ,Relay System,,33.73581,-84.3735766666667,2018-04-01,18:03,User,,12411,2784,2.04,00:49:56,keypad,true,0,0,0,0
752836,6334026,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357683333333,-84.3736216666667,2018-04-14,12:57,MARTA - KING MEMORIAL ,Relay System,,33.7501233333333,-84.376035,2018-04-14,13:09,User,,12680,2814,1.19,00:11:19,keypad,false,0,0,0,0
772198,6458736,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.73577,-84.3735266666667,2018-04-21,17:16,GRANT PARK ,Relay System,,33.735855,-84.3735883333333,2018-04-21,17:48,User,,12467,2768,2.01,00:32:33,keypad,true,0,0,0,0
217855,6305978,,,GRANT PARK ,Relay System,,33.7357716666667,-84.373555,2018-04-12,18:14,GRANT PARK ,Relay System,,33.7357716666667,-84.373555,2018-04-12,18:14,Admin,,13196,2974,0,00:00:11,keypad,false,0,0,0,0
664697,6569513,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735775,-84.3735483333333,2018-04-27,17:40,LITTLE FIVE POINTS,Relay System,,33.7641416666667,-84.3507633333333,2018-04-27,18:11,User,,11778,2585,2.88,00:30:07,mobile,false,0,0,0,0
727092,6287517,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7357783333333,-84.373485,2018-04-11,16:39,CHEROKEE & WOODWARD,Relay System,,33.7456266666667,-84.373345,2018-04-11,16:46,User,,12724,2928,0.69,00:07:52,keypad,false,0,0,0,0
727092,6380143,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.73578,-84.37369,2018-04-17,16:41,CHEROKEE & WOODWARD,Relay System,,33.7457083333333,-84.3733216666667,2018-04-17,16:48,User,,12670,2907,0.7,00:07:44,keypad,false,0,0,0,0
276632,6223203,,,GRANT PARK ,Relay System,,33.7357816666667,-84.3735866666667,2018-04-07,12:13,GRANT PARK ,Relay System,,33.73579,-84.3735883333333,2018-04-07,12:13,Admin,,12724,2928,0,00:00:34,keypad,false,0,0,0,0
699403,6234114,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7357816666667,-84.37352,2018-04-08,10:46,PONCE - HIGHLAND,Relay System,,33.7732583333333,-84.352575,2018-04-08,11:16,User,,15864,1307*,3.51,00:30:18,mobile,false,0,0,0,0
780320,6509134,,MONTHLY PASS SUBSCRIPTION,,Relay System,,33.7357816666667,-84.373185,2018-04-24,12:53,,,,33.7769666666667,-84.3910783333334,2018-04-24,13:37,User,,11728,2725,4.65,00:43:58,keypad,false,0,0,0,0
729474,6157906,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735785,-84.3735083333333,2018-04-02,14:02,GRANT PARK ,Relay System,,33.7358366666667,-84.37357,2018-04-02,14:28,User,,12569,2842,1.36,00:25:38,keypad,true,0,0,0,0
778698,6617118,,SNAP PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7357866666667,-84.373645,2018-04-30,16:06,GRANT PARK ,Relay System,,33.735855,-84.3735983333333,2018-04-30,16:44,User,,12418,2793,1.19,00:37:42,keypad,false,0,0,0,0
735708,6212611,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357883333333,-84.3735933333333,2018-04-06,14:46,KING OF POPS,Relay System,,33.7637283333333,-84.3589366666667,2018-04-06,15:16,User,,12569,2842,2.69,00:30:01,keypad,true,0,0,0,0
535647,6620631,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7357966666667,-84.3735033333333,2018-04-30,19:26,GRANT PARK ,Relay System,,33.735795,-84.373585,2018-04-30,20:16,User,,10797,2668,3.15,00:50:06,keypad,true,0,0,0,0
778698,6569148,,SNAP PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358,-84.3735,2018-04-27,17:19,GRANT PARK ,Relay System,,33.7358316666667,-84.3735683333333,2018-04-27,17:53,User,,11739,2738,0.82,00:34:33,keypad,false,0,0,0,0
790801,6601187,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358016666667,-84.3735983333333,2018-04-29,16:19,MARTA - CIVIC CENTER ,Relay System,,33.764795,-84.3877816666667,2018-04-29,16:58,User,,12364,1046,3.91,00:38:23,keypad,false,0,0,0,0
352406,6339238,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735805,-84.37354,2018-04-14,18:33,CHEROKEE & WOODWARD,Relay System,,33.7456733333333,-84.3733116666667,2018-04-14,19:33,User,,13769,2998,2.78,01:00:04,keypad,true,0,0,0,0
772101,6458293,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735805,-84.3735683333333,2018-04-21,16:50,GRANT PARK ,Relay System,,33.7358733333333,-84.373605,2018-04-21,17:23,User,,10882,2603,3.61,00:32:58,keypad,false,0,0,0,0
744083,6268201,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.73581,-84.3734883333333,2018-04-10,14:18,,Relay System,,33.74211,-84.3733783333333,2018-04-10,14:51,User,,11762,2562,0.92,00:33:30,keypad,true,0,0,0,0
730707,6172670,,ANNUAL PASS,GRANT PARK ,Relay System,,33.735815,-84.3736166666667,2018-04-03,15:43,GRANT PARK ,Relay System,,33.7358733333333,-84.3735816666667,2018-04-03,16:26,User,,13020,2982,1.64,00:42:13,keypad_phone_number,true,0,0,0,0
699405,6234121,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.735815,-84.3735466666667,2018-04-08,10:47,,,,33.7532466666667,-84.3640183333333,2018-04-08,11:03,User,,10882,2603,1.75,00:15:59,mobile,false,0,0,0,0
784361,6544369,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.735815,-84.3735816666667,2018-04-26,11:51,GRANT PARK ,Relay System,,33.735815,-84.3735816666667,2018-04-26,11:49,User,,17122,1313*,0.01,-1:58:02,mobile,false,0,0,0,0
699403,6146472,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358166666667,-84.3735383333333,2018-04-01,10:23,GREENWOOD AVE BELTLINE,Relay System,,33.7767366666667,-84.3651833333333,2018-04-01,10:51,User,,12386,1023,3.63,00:28:14,mobile,false,0,0,0,0
752835,6334023,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358166666667,-84.37356,2018-04-14,12:57,MARTA - KING MEMORIAL ,Relay System,,33.7501283333333,-84.3760566666667,2018-04-14,13:09,User,,12551,2836,1.19,00:11:51,keypad,false,0,0,0,0
727092,6304544,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358183333333,-84.3735483333333,2018-04-12,16:40,CHEROKEE & WOODWARD,Relay System,,33.7457,-84.3733416666667,2018-04-12,16:48,User,,12680,2814,0.69,00:08:08,keypad,false,0,0,0,0
326229,6150599,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358233333333,-84.3735416666667,2018-04-01,17:14,GRANT PARK ,Relay System,,33.73587,-84.3735966666667,2018-04-01,17:34,User,,12421,2795,0.62,00:19:57,keypad,true,0,0,0,0
767725,6438872,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358233333333,-84.3735566666667,2018-04-20,16:42,GRANT PARK ,Relay System,,33.7358183333333,-84.3735316666667,2018-04-20,17:09,User,,12724,2928,1.7,00:27:15,keypad,false,0,0,0,0
730707,6172651,,ANNUAL PASS,GRANT PARK ,Relay System,,33.7358266666667,-84.3735983333333,2018-04-03,15:42,GRANT PARK ,Relay System,,33.7358483333333,-84.3736133333333,2018-04-03,16:24,User,,12421,2795,1.77,00:41:36,keypad_phone_number,true,0,0,0,0
630342,6335911,,STUDENT PASS SUBSCRIPTION,,,,33.7358283333333,-84.3736283333333,2018-04-14,14:43,MARTA - KING MEMORIAL ,Relay System,,33.7500983333333,-84.3760516666667,2018-04-14,14:54,User,,13183,2967*,1.2,00:11:26,keypad,false,0,0,0,0
356973,6521499,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358283333333,-84.373565,2018-04-25,08:12,MARTA - KING MEMORIAL ,Relay System,,33.7500616666667,-84.3761116666667,2018-04-25,08:21,User,,13176,2959*,1.17,00:09:24,keypad,false,0,0,0,0
569659,6450887,,,GRANT PARK ,Relay System,,33.73583,-84.3736233333333,2018-04-21,11:26,,Relay System,,33.7253166666667,-84.38304,2018-04-21,11:52,Admin,,12647,2851,1.35,00:25:42,keypad_rfid_card,true,0,0,0,0
786820,6569463,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358316666667,-84.3737616666667,2018-04-27,17:38,GRANT PARK ,Relay System,,33.7358316666667,-84.3737616666667,2018-04-27,17:37,User,,12467,2768,0,-1:59:01,web,false,0,0,0,0
792697,6596586,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358316666667,-84.3734616666667,2018-04-29,12:11,SWEET AUBURN MARKET,Relay System,,33.7537983333333,-84.3807683333333,2018-04-29,12:25,User,,12364,1046,1.61,00:13:44,keypad_phone_number,false,0,0,0,0
390965,6161825,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358333333333,-84.3736066666667,2018-04-02,18:52,MARTA - KING MEMORIAL ,Relay System,,33.7500733333333,-84.3760633333333,2018-04-02,19:01,User,,11725,2722,1.18,00:09:21,keypad,false,0,0,0,0
778698,6568371,,SNAP PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358333333333,-84.37355,2018-04-27,16:34,GRANT PARK ,Relay System,,33.7358733333333,-84.3735766666667,2018-04-27,17:17,User,,11739,2738,0.72,00:43:07,keypad,false,0,0,0,0
795919,6617513,,ANNUAL PASS,GRANT PARK ,Relay System,,33.7358333333333,-84.373575,2018-04-30,16:25,GRANT PARK ,Relay System,,33.7358766666667,-84.3736283333333,2018-04-30,18:04,User,,12472,2777,5.45,01:39:00,keypad,true,0,0,0,0
764933,6420695,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358366666667,-84.3736066666667,2018-04-19,18:44,,Relay System,,33.7389916666667,-84.3735483333333,2018-04-19,22:35,User,,12710,2924,5.29,03:50:54,keypad,false,0,0,0,0
438942,6570522,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358366666667,-84.3736133333333,2018-04-27,18:47,INMAN PARK,Relay System,,33.76183,-84.35791,2018-04-27,19:05,User,,13176,2959*,2.5,00:17:57,keypad,false,0,0,0,0
784361,6544430,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358383333333,-84.3734616666667,2018-04-26,11:53,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.7575883333333,-84.3646583333333,2018-04-26,12:35,User,,17122,1313*,2.84,00:41:32,keypad,false,0,0,0,0
359758,6305368,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.73584,-84.37357,2018-04-12,17:33,,Relay System,,33.7548733333333,-84.3627366666667,2018-04-12,17:50,User,,12383,1050,2.42,00:17:09,keypad,false,0,0,0,0
699403,6452500,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.73584,-84.37358,2018-04-21,12:45,VIRGINIA-HIGHLAND,Relay System,,33.7825666666667,-84.354415,2018-04-21,13:33,User,,13176,2959*,5.41,00:48:13,mobile,false,0,0,0,0
359758,6570526,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358416666667,-84.3734683333333,2018-04-27,18:47,INMAN PARK VILLAGE,Relay System,,33.761865,-84.359955,2018-04-27,19:09,User,,11739,2738,2.73,00:22:06,keypad,false,0,0,0,0
727092,6351707,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358433333333,-84.3736116666667,2018-04-15,16:57,CHEROKEE & WOODWARD,Relay System,,33.7456516666667,-84.373335,2018-04-15,17:05,User,,13176,2959*,0.68,00:07:41,keypad,false,0,0,0,0
778698,6494913,,SNAP PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.735845,-84.373565,2018-04-23,16:04,GRANT PARK ,Relay System,,33.7357916666667,-84.3735633333333,2018-04-23,16:36,User,,11778,2585,0.6,00:31:48,keypad,false,0,0,0,0
630321,6335885,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358483333333,-84.37368,2018-04-14,14:42,MARTA - KING MEMORIAL ,Relay System,,33.7500983333333,-84.3760816666667,2018-04-14,14:54,User,,13026,2977*,1.2,00:12:26,keypad,false,0,0,0,0
789571,6581896,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358533333333,-84.3735583333333,2018-04-28,13:38,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.757585,-84.3646316666667,2018-04-28,14:32,User,,17122,1313*,2.39,00:53:29,keypad,false,0,0,0,0
754530,6339141,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735855,-84.3736933333333,2018-04-14,18:24,VIRTUAL HUB - MILLTOWN,Relay System,,33.749695,-84.36805,2018-04-14,18:50,User,,10858,2644,1.27,00:26:14,keypad,false,0,0,0,0
352406,6339214,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358566666667,-84.3735683333333,2018-04-14,18:31,CHEROKEE & WOODWARD,Relay System,,33.7456633333333,-84.3733266666667,2018-04-14,19:32,User,,12670,2907,2.66,01:01:31,keypad,true,0,0,0,0
727092,6364742,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358566666667,-84.37363,2018-04-16,16:43,CHEROKEE & WOODWARD,Relay System,,33.745715,-84.37331,2018-04-16,16:51,User,,10882,2603,0.69,00:07:50,keypad,false,0,0,0,0
390965,6492818,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.7358583333333,-84.37363,2018-04-23,13:59,MARTA - KING MEMORIAL ,Relay System,,33.7500833333333,-84.3760933333333,2018-04-23,14:08,User,,10882,2603,1.86,00:09:54,keypad,false,0,0,0,0
744083,6268228,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.73586,-84.37369,2018-04-10,14:19,,Relay System,,33.7421183333333,-84.3733883333333,2018-04-10,14:52,User,,12569,2842,0.87,00:33:01,keypad,true,0,0,0,0
699405,6452466,,MONTHLY PASS SUBSCRIPTION,,,,33.7358616666667,-84.3734633333333,2018-04-21,12:44,VIRGINIA-HIGHLAND,Relay System,,33.7825983333333,-84.3544333333333,2018-04-21,13:34,User,,17122,1313*,5.45,00:50:12,mobile,false,0,0,0,0
218726,6458066,,PAY AS YOU GO hidden,GRANT PARK ,Relay System,,33.7358633333333,-84.3735366666667,2018-04-21,16:45,,Relay System,,33.7320266666667,-84.3454016666667,2018-04-21,17:35,User,,15580,1304,2.04,00:49:20,keypad,false,0,0,0,0
787348,6569266,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.7358683333333,-84.3736933333333,2018-04-27,17:25,GRANT PARK ,Relay System,,33.735865,-84.3735933333333,2018-04-27,17:57,User,,12364,1046,2.2,00:31:32,keypad,false,0,0,0,0
276632,6223324,,,GRANT PARK ,Relay System,,33.73587,-84.3735833333333,2018-04-07,12:22,GRANT PARK ,Relay System,,33.7358283333333,-84.3735983333333,2018-04-07,12:28,Admin,,13176,2959*,0.01,00:06:30,keypad,false,0,0,0,0
276632,6377341,,,GRANT PARK ,Relay System,,33.73587,-84.373595,2018-04-17,13:47,GRANT PARK ,Relay System,,33.73587,-84.373595,2018-04-17,13:47,Admin,,10863,2649,0,00:00:12,keypad,true,0,0,0,0
390965,6388854,,STUDENT PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.73587,-84.3736566666667,2018-04-18,08:49,GREENWOOD AVE BELTLINE,Relay System,,33.7767383333333,-84.36516,2018-04-18,09:13,User,,11738,2739,3.56,00:23:18,keypad,false,0,0,0,0
795919,6617491,,ANNUAL PASS,GRANT PARK ,Relay System,,33.7358733333333,-84.373545,2018-04-30,16:24,GRANT PARK ,Relay System,,33.7358466666667,-84.3736316666667,2018-04-30,18:05,User,,10879,2665,5.5,01:40:43,keypad,true,0,0,0,0
729474,6157854,,PAY AS YOU GO,GRANT PARK ,Relay System,,33.735875,-84.3736283333333,2018-04-02,13:57,GRANT PARK ,Relay System,,33.7357966666667,-84.3735933333333,2018-04-02,14:29,User,,12411,2784,1.34,00:31:26,keypad,true,0,0,0,0
569659,6179634,,,GRANT PARK ,Relay System,,33.735875,-84.3735416666667,2018-04-04,06:35,JACKSON STREET BRIDGE,Relay System,,33.7594816666667,-84.3740366666667,2018-04-04,08:04,Admin,,12646,2867,7.84,01:29:49,keypad_rfid_card,true,0,0,0,0
