User ID,Route ID,Payment Plan,Start Hub,Start Area,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Area,End Latitude,End Longitude,End Date,End Time,Member Type,Trip Type,Bike ID,Bike Name,Distance [Miles],Duration,Rental Access Path,Multiple Rental,Ride cost,Fees,Bonuses,Total cost
524120,4598983,STUDENT PASS SUBSCRIPTION,MARTA - MIDTOWN (NORTH),Relay System,33.78150167,-84.38662667,2017-09-24,04:55:00 PM,MARTA - MIDTOWN (NORTH),Relay System,33.78159667,-84.38603499999999,2017-09-24,05:55:00 PM,User,,12479,2751,6.24,0 days 01:00:00.000000000,keypad,False,0.0,0,0,0.0
551239,4677889,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,33.78632833,-84.37146833,2017-09-30,10:53:00 AM,PIEDMONT PARK EAST,Relay System,33.78629333,-84.37144667,2017-09-30,11:53:00 AM,User,,12483,2710,5.17,0 days 01:00:00.000000000,keypad,True,4.65,0,0,4.65
544959,4600851,MONTHLY PASS SUBSCRIPTION,IRWIN & EASTSIDE BELTLINE,Relay System,33.757515000000005,-84.36474,2017-09-24,07:27:00 PM,STUDIOPLEX,Relay System,33.75685333,-84.36656500000001,2017-09-24,08:28:00 PM,User,,12635,2889,4.72,0 days 01:01:00.000000000,keypad,False,0.0,0,0,0.0
479223,4317910,PAY AS YOU GO,OUTWRIGHT STATION,Relay System,33.78183333,-84.37917833,2017-09-03,10:42:00 AM,IRWIN & EASTSIDE BELTLINE,Relay System,33.757615,-84.36469833,2017-09-03,11:43:00 AM,User,,12384,1025,2.68,0 days 01:01:00.000000000,keypad,True,9.15,0,0,9.15
491981,4332394,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE,Relay System,33.757585,-84.36465167,2017-09-04,01:21:00 PM,IRWIN & EASTSIDE BELTLINE,Relay System,33.75757167,-84.36469,2017-09-04,02:22:00 PM,User,,11795,2592*,6.14,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
533818,4505026,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,33.76046833,-84.39431833,2017-09-16,07:05:00 PM,CENTENNIAL OLYMPIC PARK,Relay System,33.76043333,-84.39449,2017-09-16,08:06:00 PM,User,,12427,1002,1.52,0 days 01:01:00.000000000,keypad,True,9.15,0,0,9.15
523857,4400460,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,33.78627,-84.37139499999999,2017-09-09,12:04:00 PM,PIEDMONT PARK EAST,Relay System,33.786285,-84.37142833,2017-09-09,01:05:00 PM,User,,12556,2835,2.15,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
505952,4528877,STUDENT PASS SUBSCRIPTION,ATLANTA BICYCLE COALITION - VIRTUAL HUB,Relay System,33.75254,-84.35808167,2017-09-18,07:48:00 PM,IRWIN & EASTSIDE BELTLINE,Relay System,33.75761667,-84.36470167,2017-09-18,08:48:00 PM,User,,12670,2907,7.51,0 days 01:00:00.000000000,keypad,False,0.0,0,0,0.0
544611,4599204,PAY AS YOU GO,MARTA - CIVIC CENTER,Relay System,33.764604999999996,-84.38786833,2017-09-24,05:12:00 PM,MARTA - CIVIC CENTER,Relay System,33.764815000000006,-84.38766833,2017-09-24,06:13:00 PM,User,,10797,2668,5.05,0 days 01:01:00.000000000,mobile,True,4.65,0,0,4.65
537573,4540031,PAY AS YOU GO,TOWER PLACE - BUCKHEAD,Relay System,33.84822833,-84.36976,2017-09-19,05:30:00 PM,TOWER PLACE - BUCKHEAD,Relay System,33.84847333,-84.37004167,2017-09-19,06:31:00 PM,User,,10879,2665,3.87,0 days 01:01:00.000000000,web,False,4.65,0,0,4.65
524496,4403680,PAY AS YOU GO,JACKSON STREET BRIDGE,Relay System,33.75951667,-84.37413833,2017-09-09,04:05:00 PM,HIGHLAND - FREEDOM TRAIL,Relay System,33.76139667,-84.365865,2017-09-09,05:06:00 PM,User,,11745,2742,3.96,0 days 01:01:00.000000000,keypad,True,9.15,0,0,9.15
481848,4311962,ANNUAL PASS,HISTORIC FOURTH WARD PARK,Relay System,33.770759999999996,-84.36548667,2017-09-02,05:08:00 PM,HISTORIC FOURTH WARD PARK,Relay System,33.77080833,-84.36546,2017-09-02,06:09:00 PM,User,,10885,2606,4.54,0 days 01:01:00.000000000,keypad,False,0.0,0,0,0.0
516498,4322966,PAY AS YOU GO,,Relay System,33.78392167,-84.37907,2017-09-03,06:14:00 PM,OUTWRIGHT STATION,Relay System,33.78184,-84.379265,2017-09-03,07:14:00 PM,User,,10882,2603,6.6,0 days 01:00:00.000000000,keypad,False,4.95,0,-1,3.95
535629,4514379,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,33.77686,-84.36520833,2017-09-17,06:24:00 PM,,Relay System,33.772605,-84.364525,2017-09-17,07:24:00 PM,User,,10808,2676,3.22,0 days 01:00:00.000000000,keypad,False,4.65,2,0,6.65
526039,4414121,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE,Relay System,33.75754833,-84.36467167,2017-09-10,01:49:00 PM,IRWIN & EASTSIDE BELTLINE,Relay System,33.75757333,-84.36474,2017-09-10,02:49:00 PM,User,,11779,2586,4.31,0 days 01:00:00.000000000,keypad,False,4.65,0,0,4.65
518122,4333286,PAY AS YOU GO,JACKSON STREET BRIDGE,Relay System,33.75955167,-84.37416667,2017-09-04,02:13:00 PM,IRWIN & EASTSIDE BELTLINE,Relay System,33.757595,-84.364685,2017-09-04,03:14:00 PM,User,,12553,2838,5.76,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
553915,4693429,PAY AS YOU GO,M. RICH CENTER,Relay System,33.75162167,-84.391425,2017-10-01,06:38:00 PM,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,33.78235667,-84.36988667,2017-10-01,07:38:00 PM,User,,10902,2623,4.66,0 days 01:00:00.000000000,keypad,True,4.65,0,0,4.65
524797,4405349,PAY AS YOU GO,RANDOLPH & EDGEWOOD,Relay System,33.75440167,-84.36814333,2017-09-09,06:13:00 PM,STUDIOPLEX,Relay System,33.75683333,-84.366585,2017-09-09,07:14:00 PM,User,,10885,2606,3.4,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
542616,4588662,PAY AS YOU GO,,Relay System,33.75891,-84.38943,2017-09-23,06:03:00 PM,WALTON SPRING PARK,Relay System,33.75950333,-84.389385,2017-09-23,07:04:00 PM,User,,12499,2779,4.09,0 days 01:01:00.000000000,keypad,False,4.65,0,-1,3.65
546985,4624197,PAY AS YOU GO,OUTWRIGHT STATION,Relay System,33.78195667,-84.37909,2017-09-26,01:33:00 PM,OUTWRIGHT STATION,Relay System,33.781805,-84.37907833,2017-09-26,02:34:00 PM,User,,10849,2636,3.47,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
545522,4669101,MONTHLY PASS SUBSCRIPTION,GEORGIA TECH - CRC,Relay System,33.77557833,-84.40257,2017-09-29,02:05:00 PM,PEACHTREE CENTER MALL,Relay System,33.75991333,-84.38616333,2017-09-29,03:06:00 PM,User,,13766,2995,1.95,0 days 01:01:00.000000000,keypad,False,0.0,0,0,0.0
518703,4335403,STUDENT PASS SUBSCRIPTION,PIEDMONT PARK WEST,Relay System,33.78642667,-84.37791333,2017-09-04,04:37:00 PM,PIEDMONT PARK WEST,Relay System,33.78638333,-84.37791667,2017-09-04,05:37:00 PM,User,,10878,2664,4.03,0 days 01:00:00.000000000,mobile,False,0.0,0,0,0.0
512572,4329186,PAY AS YOU GO,MARTA - MIDTOWN (NORTH),Relay System,33.78145667,-84.38614,2017-09-04,09:51:00 AM,MARTA - MIDTOWN (NORTH),Relay System,33.78153667,-84.38612833,2017-09-04,10:52:00 AM,User,,12364,1046,4.39,0 days 01:01:00.000000000,mobile,False,6.0,0,0,6.0
531547,4489630,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,33.77684667,-84.36525167,2017-09-15,03:07:00 PM,GREENWOOD AVE BELTLINE,Relay System,33.77672167,-84.3652,2017-09-15,04:08:00 PM,User,,12404,1007,2.88,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
543821,4595063,PAY AS YOU GO,KING OF POPS,Relay System,33.76363167,-84.358995,2017-09-24,10:53:00 AM,OUTWRIGHT STATION,Relay System,33.78174833,-84.37925167,2017-09-24,11:54:00 AM,User,,12481,2714,6.34,0 days 01:01:00.000000000,keypad,True,4.65,0,0,4.65
514484,4314026,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE,Relay System,33.75761,-84.36466333,2017-09-02,08:28:00 PM,IRWIN & EASTSIDE BELTLINE,Relay System,33.757615,-84.36474167,2017-09-02,09:29:00 PM,User,,11784,2591,3.94,0 days 01:01:00.000000000,keypad,False,4.65,0,0,4.65
544255,4597423,PAY AS YOU GO,INMAN PARK VILLAGE,Relay System,33.761734999999994,-84.35987833,2017-09-24,02:42:00 PM,IRWIN & EASTSIDE BELTLINE,Relay System,33.75760167,-84.36468333,2017-09-24,03:43:00 PM,User,,12395,1015,6.04,0 days 01:01:00.000000000,keypad,True,4.65,0,0,4.65
